rank,codepoint_hex,char_display,count,fraction_of_total,unicode_major_category,unicode_bucket,unicode_name
8085,U+9817,頗,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9817
8086,U+9855,顕,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9855
8087,U+9858,願,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9858
8088,U+985A,顚,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-985A
8089,U+9879,项,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9879
8090,U+987A,顺,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-987A
8091,U+9886,领,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9886
8092,U+9889,颉,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9889
8093,U+9896,颖,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9896
8094,U+9898,题,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9898
8095,U+989C,颜,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-989C
8096,U+98AF,颯,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-98AF
8097,U+98E2,飢,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-98E2
8098,U+98FE,飾,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-98FE
8099,U+9918,餘,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9918
8100,U+991E,餞,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-991E
8101,U+9949,饉,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9949
8102,U+9957,饗,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9957
8103,U+9968,饨,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9968
8104,U+996E,饮,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-996E
8105,U+9980,馀,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9980
8106,U+9984,馄,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9984
8107,U+9993,馓,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9993
8108,U+9995,馕,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9995
8109,U+99A8,馨,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99A8
8110,U+99C5,駅,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99C5
8111,U+99D0,駐,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99D0
8112,U+99D9,駙,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99D9
8113,U+99EE,駮,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99EE
8114,U+99F1,駱,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-99F1
8115,U+9A05,騅,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A05
8116,U+9A13,験,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A13
8117,U+9A28,騨,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A28
8118,U+9A5B,驛,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A5B
8119,U+9A6F,驯,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A6F
8120,U+9A7B,驻,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A7B
8121,U+9A7C,驼,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A7C
8122,U+9A8C,验,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A8C
8123,U+9A91,骑,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9A91
8124,U+9B25,鬥,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B25
8125,U+9B29,鬩,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B29
8126,U+9B2A,鬪,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B2A
8127,U+9B41,魁,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B41
8128,U+9B43,魃,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B43
8129,U+9B44,魄,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B44
8130,U+9B91,鮑,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9B91
8131,U+9BC0,鯀,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9BC0
8132,U+9BE4,鯤,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9BE4
8133,U+9BF0,鯰,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9BF0
8134,U+9C32,鰲,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9C32
8135,U+9C40,鱀,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9C40
8136,U+9C58,鱘,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9C58
8137,U+9C9F,鲟,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9C9F
8138,U+9CB2,鲲,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9CB2
8139,U+9CB8,鲸,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9CB8
8140,U+9CC4,鳄,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9CC4
8141,U+9CE9,鳩,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9CE9
8142,U+9D03,鴃,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9D03
8143,U+9D09,鴉,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9D09
8144,U+9D8F,鶏,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9D8F
8145,U+9D9A,鶚,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9D9A
8146,U+9DAF,鶯,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9DAF
8147,U+9DF2,鷲,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9DF2
8148,U+9DF9,鷹,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9DF9
8149,U+9E20,鸠,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E20
8150,U+9E25,鸥,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E25
8151,U+9E3D,鸽,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E3D
8152,U+9E4F,鹏,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E4F
8153,U+9E51,鹑,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E51
8154,U+9E64,鹤,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E64
8155,U+9E70,鹰,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E70
8156,U+9E79,鹹,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E79
8157,U+9E93,麓,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9E93
8158,U+9ED4,黔,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9ED4
8159,U+9ED9,黙,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9ED9
8160,U+9EDB,黛,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9EDB
8161,U+9F34,鼴,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9F34
8162,U+9F84,龄,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9F84
8163,U+9F90,龐,1,1.32622984e-09,Lo,letter,CJK UNIFIED IDEOGRAPH-9F90
8164,U+A149,ꅉ,1,1.32622984e-09,Lo,letter,YI SYLLABLE DDE
8165,U+A183,ꆃ,1,1.32622984e-09,Lo,letter,YI SYLLABLE NIEP
8166,U+A2A8,ꊨ,1,1.32622984e-09,Lo,letter,YI SYLLABLE ZYT
8167,U+A34F,ꍏ,1,1.32622984e-09,Lo,letter,YI SYLLABLE ZHO
8168,U+A3AD,ꎭ,1,1.32622984e-09,Lo,letter,YI SYLLABLE SHA
8169,U+A3E6,ꏦ,1,1.32622984e-09,Lo,letter,YI SYLLABLE JIE
8170,U+A3F1,ꏱ,1,1.32622984e-09,Lo,letter,YI SYLLABLE JUX
8171,U+A651,ꙑ,1,1.32622984e-09,Ll,letter,CYRILLIC SMALL LETTER YERU WITH BACK YER
8172,U+A656,Ꙗ,1,1.32622984e-09,Lu,letter,CYRILLIC CAPITAL LETTER IOTIFIED A
8173,U+A66E,ꙮ,1,1.32622984e-09,Lo,letter,CYRILLIC LETTER MULTIOCULAR O
8174,U+A71C,ꜜ,1,1.32622984e-09,Lm,letter,MODIFIER LETTER RAISED DOWN ARROW
8175,U+A789,꞉,1,1.32622984e-09,Sk,punct_or_symbol,MODIFIER LETTER COLON
8176,U+A78A,꞊,1,1.32622984e-09,Sk,punct_or_symbol,MODIFIER LETTER SHORT EQUALS SIGN
8177,U+A7AA,Ɦ,1,1.32622984e-09,Lu,letter,LATIN CAPITAL LETTER H WITH HOOK
8178,U+A7AC,Ɡ,1,1.32622984e-09,Lu,letter,LATIN CAPITAL LETTER SCRIPT G
8179,U+A7FC,ꟼ,1,1.32622984e-09,Lo,letter,LATIN EPIGRAPHIC LETTER REVERSED P
8180,U+A808,ꠈ,1,1.32622984e-09,Lo,letter,SYLOTI NAGRI LETTER KHO
8181,U+A814,ꠔ,1,1.32622984e-09,Lo,letter,SYLOTI NAGRI LETTER TO
8182,U+A818,ꠘ,1,1.32622984e-09,Lo,letter,SYLOTI NAGRI LETTER NO
8183,U+A823,ꠣ,1,1.32622984e-09,Mc,other,SYLOTI NAGRI VOWEL SIGN A
8184,U+A825,ꠥ,1,1.32622984e-09,Mn,other,SYLOTI NAGRI VOWEL SIGN U
8185,U+A992,ꦒ,1,1.32622984e-09,Lo,letter,JAVANESE LETTER GA
8186,U+A9A0,ꦠ,1,1.32622984e-09,Lo,letter,JAVANESE LETTER TA
8187,U+A9A4,ꦤ,1,1.32622984e-09,Lo,letter,JAVANESE LETTER NA
8188,U+A9B6,ꦶ,1,1.32622984e-09,Mn,other,JAVANESE VOWEL SIGN WULU
8189,U+A9C0,꧀,1,1.32622984e-09,Mc,other,JAVANESE PANGKON
8190,U+AA02,ꨂ,1,1.32622984e-09,Lo,letter,CHAM LETTER U
8191,U+AA1B,ꨛ,1,1.32622984e-09,Lo,letter,CHAM LETTER PPA
8192,U+AA23,ꨣ,1,1.32622984e-09,Lo,letter,CHAM LETTER RA
8193,U+AA29,ꨩ,1,1.32622984e-09,Mn,other,CHAM VOWEL SIGN AA
8194,U+AA43,ꩃ,1,1.32622984e-09,Mn,other,CHAM CONSONANT SIGN FINAL NG
8195,U+AC01,각,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GAG
8196,U+AC13,갓,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GAS
8197,U+AC1D,객,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GAEG
8198,U+AC77,걷,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GEOD
8199,U+AC83,것,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GEOS
8200,U+ACB8,겸,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GYEOM
8201,U+ACF0,곰,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GOM
8202,U+ACF3,곳,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GOS
8203,U+ACF6,곶,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GOJ
8204,U+AD18,괘,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GWAE
8205,U+AD34,괴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GOE
8206,U+AD73,굳,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GUD
8207,U+ADA4,궤,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GWE
8208,U+AE00,글,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GEUL
8209,U+AE34,긴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GIN
8210,U+AE7B,깻,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GGAES
8211,U+AF2D,꼭,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GGOG
8212,U+AF50,꽐,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GGWAL
8213,U+B054,끔,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GGEUM
8214,U+B05D,끝,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GGEUT
8215,U+B07C,끼,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE GGI
8216,U+B099,낙,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NAG
8217,U+B0AC,났,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NASS
8218,U+B0AE,낮,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NAJ
8219,U+B0AF,낯,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NAC
8220,U+B0B8,낸,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NAEN
8221,U+B0C4,냄,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NAEM
8222,U+B10C,넌,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NEON
8223,U+B179,녹,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NOG
8224,U+B17C,논,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NON
8225,U+B208,눈,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NUN
8226,U+B299,늙,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NEULG
8227,U+B2A5,능,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE NEUNG
8228,U+B2E5,닥,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DAG
8229,U+B304,댄,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DAEN
8230,U+B358,던,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DEON
8231,U+B374,덴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DEN
8232,U+B378,델,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DEL
8233,U+B3C8,돈,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DON
8234,U+B420,될,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DOEL
8235,U+B451,둑,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DUG
8236,U+B458,둘,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DUL
8237,U+B465,둥,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DUNG
8238,U+B515,딕,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DIG
8239,U+B55C,땜,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DDAEM
8240,U+B5A1,떡,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DDEOG
8241,U+B5B4,떴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DDEOSS
8242,U+B728,뜨,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE DDEU
8243,U+B78D,랍,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RAB
8244,U+B78F,랏,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RAS
8245,U+B7A9,랩,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RAEB
8246,U+B7AD,랭,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RAENG
8247,U+B7B5,략,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RYAG
8248,U+B801,렁,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE REONG
8249,U+B810,렐,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE REL
8250,U+B838,렸,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RYEOSS
8251,U+B8CC,료,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RYO
8252,U+B95C,륜,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RYUN
8253,U+B960,률,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RYUL
8254,U+B9AD,릭,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE RIG
8255,U+B9CE,많,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MANH
8256,U+B9DE,맞,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MAJ
8257,U+BA38,머,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MEO
8258,U+BA48,멈,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MEOM
8259,U+BABB,못,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MOS
8260,U+BB35,묵,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MUG
8261,U+BB8C,뮌,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MWIN
8262,U+BBFF,믿,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MID
8263,U+BC0F,및,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE MIC
8264,U+BCB3,벳,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BES
8265,U+BCBC,벼,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BYEO
8266,U+BCF6,볶,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BOGG
8267,U+BCFC,볼,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BOL
8268,U+BD89,붉,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BULG
8269,U+BE4C,빌,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BIL
8270,U+BE57,빗,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BIS
8271,U+BE59,빙,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BING
8272,U+BE60,빠,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BBA
8273,U+BED0,뻐,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BBEO
8274,U+C058,쁘,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BBEU
8275,U+C05C,쁜,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE BBEUN
8276,U+C0AD,삭,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SAG
8277,U+C0E4,샤,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SYA
8278,U+C0F5,샵,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SYAB
8279,U+C12C,섬,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SEOM
8280,U+C12D,섭,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SEOB
8281,U+C12F,섯,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SEOS
8282,U+C168,셨,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SYEOSS
8283,U+C19C,솜,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SOM
8284,U+C19F,솟,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SOS
8285,U+C22D,숭,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SUNG
8286,U+C274,쉴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SWIL
8287,U+C2B4,슴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SEUM
8288,U+C2EB,싫,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SILH
8289,U+C2ED,십,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SIB
8290,U+C2FC,싼,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SSAN
8291,U+C368,써,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SSEO
8292,U+C378,썸,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SSEOM
8293,U+C3D8,쏘,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SSO
8294,U+C464,쑤,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SSU
8295,U+C4F4,쓴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SSEUN
8296,U+C4F8,쓸,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE SSEUL
8297,U+C555,압,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE AB
8298,U+C55E,앞,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE AP
8299,U+C561,액,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE AEG
8300,U+C568,앨,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE AEL
8301,U+C573,앳,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE AES
8302,U+C5C4,엄,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE EOM
8303,U+C5C6,없,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE EOBS
8304,U+C5FC,염,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE YEOM
8305,U+C5FF,엿,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE YEOS
8306,U+C600,였,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE YEOSS
8307,U+C606,옆,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE YEOP
8308,U+C637,옷,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE OS
8309,U+C654,왔,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE WASS
8310,U+C695,욕,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE YOG
8311,U+C6C3,웃,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE US
8312,U+C6E8,웨,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE WE
8313,U+C717,윗,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE WIS
8314,U+C735,융,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE YUNG
8315,U+C789,잉,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE ING
8316,U+C78A,잊,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE IJ
8317,U+C78E,잎,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE IP
8318,U+C7A4,잤,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JASS
8319,U+C7AD,잭,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JAEG
8320,U+C88C,좌,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JWA
8321,U+C8E4,죤,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JYON
8322,U+C96C,쥬,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JYU
8323,U+C999,즙,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JEUB
8324,U+C9D0,짐,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JIM
8325,U+C9D5,징,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JING
8326,U+CA50,쩐,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JJEON
8327,U+CA54,쩔,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JJEOL
8328,U+CABD,쪽,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JJOG
8329,U+CBD4,쯔,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JJEU
8330,U+CC22,찢,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE JJIJ
8331,U+CC45,책,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE CAEG
8332,U+CCA8,첨,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE CEOM
8333,U+CCAB,첫,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE CEOS
8334,U+CD0C,촌,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE CON
8335,U+CDB0,춰,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE CWEO
8336,U+CE60,칠,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE CIL
8337,U+CE85,캅,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KAB
8338,U+CE90,캐,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KAE
8339,U+CE94,캔,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KAEN
8340,U+CEAC,캬,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KYA
8341,U+CEEC,컬,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KEOL
8342,U+CEF4,컴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KEOM
8343,U+CF04,켄,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KEN
8344,U+CF13,켓,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KES
8345,U+CFE0,쿠,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KU
8346,U+D07C,큼,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KEUM
8347,U+D0A5,킥,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KIG
8348,U+D0B9,킹,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE KING
8349,U+D0C4,탄,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE TAN
8350,U+D0C8,탈,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE TAL
8351,U+D1B1,톱,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE TOB
8352,U+D280,튀,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE TWI
8353,U+D2C0,틀,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE TEUL
8354,U+D2F8,틸,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE TIL
8355,U+D300,팀,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE TIM
8356,U+D31C,팜,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PAM
8357,U+D329,팩,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PAEG
8358,U+D380,펀,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PEON
8359,U+D391,펑,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PEONG
8360,U+D39C,펜,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PEN
8361,U+D3D0,폐,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PYE
8362,U+D3F4,폴,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE POL
8363,U+D47C,푼,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PUN
8364,U+D48D,풍,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PUNG
8365,U+D54C,핌,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE PIM
8366,U+D56D,항,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE HANG
8367,U+D639,혹,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE HOG
8368,U+D649,홉,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE HOB
8369,U+D655,확,1,1.32622984e-09,Lo,letter,HANGUL SYLLABLE HWAG
